1_a,2_b,4_c,5_c,6_c,7_a,9_a,10_a,11_a,12_b,16_c,17_c,19_a,20_a,22_b,24_c,28_a,29_a,30_c,31_c,32_c,33_a,34_c,35_a,37_a,38_b,39_b,41_c,42_a,43_b,45_a,46_a,47_abc,48_abc,49_a,49_b,49_c,50_c,51_a,52_a,53_a,55_a,56_b,58_b,59_b,60_a,62_c,63_a,64_b,65_a,65_b,65_c,66_c,68_a,69_a,70_a,71_a,73_c,74_c,75_c,76_a,76_b,76_c,77_b,79_a,80_b,82_a,83_c,84_c,85_c,86_b,87_b,88_a,90_b,92_c,94_a,95_b,96_b,98_a,99_b,100_c,102_c,103_c,104_c,106_b,107_b,109_a,111_a,112_a,113_a,114_a
42.93510157,18.24248218,35.53611163,17.63068825,40.20849375,20.80850787,41.46721495,18.03173945,35.26440454,17.58220182,44.77827006,17.75695322,40.558968,34.83720743,44.04500357,43.40985249,36.6857454,47.01155144,40.74907065,17.44488576,19.22774444,39.69603366,37.29417198,41.2865938,42.14820412,19.54624469,19.23506503,17.99623748,17.83714902,37.07033184,17.76516225,21.7534029,94.82986839,201.7041803,31.32930074,66.22048831,39.67101698,44.14088894,22.8567618,35.12955213,35.57855555,17.81132561,23.59763673,20.4476745,17.74118821,19.10982656,40.82837894,39.47823055,85.32424938,31.160039,32.22692214,80.38656372,67.992235,23.54348639,44.05939887,23.61453317,35.82574541,35.93637801,36.48385058,45.8156259,110.3631231,72.59020963,67.50356769,44.08302153,35.79916928,35.38642834,45.21899925,20.87321636,23.80420096,35.42496161,21.004434,41.31815174,41.49182348,36.24803169,41.38655874,35.95134975,23.67216752,19.8134575,35.36239978,46.49525374,47.44229194,17.93686525,41.17903623,35.83704632,40.73698075,43.74359081,36.35249538,18.52652465,18.92728161,35.24181167,20.23561905
43.00750953,18.21865871,35.52706849,17.72480484,40.1478498,20.79754902,41.44268706,18.03936412,35.21900447,17.59245655,44.82372447,17.74128782,40.49974839,34.7876379,44.03363452,43.46140719,36.68544713,46.94863318,40.75750085,17.46231594,19.21001452,39.63623023,37.25204603,41.36023195,42.06928326,19.55031959,19.18461661,17.99670897,17.80293432,37.17907316,17.78885081,21.80063148,94.83216161,201.6273344,31.37367873,66.24548564,39.69393429,44.13789997,22.79609576,35.14227004,35.58336714,17.7913949,23.52723467,20.47244692,17.7516338,19.08814796,40.78146579,39.6023578,85.59802951,31.19214488,32.23669114,80.26191858,67.90736635,23.48146629,43.95009193,23.5816256,35.7782134,35.8832852,36.4978015,45.66303553,110.0695908,72.64341216,67.59780339,44.05604829,35.79552373,35.36042351,45.2102344,20.85632157,23.79714548,35.46650315,21.04826761,41.25604486,41.49779799,36.08696156,41.45143064,35.96564429,23.64937647,19.89862681,35.27263891,46.52140794,47.42687814,17.92811498,41.22516479,35.78634456,40.68477976,43.82602644,36.26376418,18.52175809,18.92013952,35.22370297,20.30815461
43.12633509,18.15158106,35.57145524,17.70530871,40.15164203,20.76053055,41.44514959,17.996407,35.17166984,17.59955851,44.83096186,17.75139089,40.45069309,34.77498331,43.99315463,43.45516718,36.65454774,47.00850738,40.83663614,17.47271675,19.17355447,39.74217857,37.29224002,41.44895916,42.07606063,19.58674974,19.20363286,18.0098874,17.81858996,37.23843384,17.79242221,21.85909422,94.68865544,202.2506148,31.32617993,66.29694514,39.66582041,44.06229096,22.78466062,35.12747245,35.60987335,17.85272396,23.44400827,20.47216187,17.72902054,19.06891174,40.72952939,39.7114964,85.43000691,31.18481391,32.25769286,80.33817897,67.81667641,23.47820046,43.97436788,23.59047038,35.76144093,35.90020976,36.54371142,45.71843959,109.8738163,72.67780779,67.7601305,44.07481914,35.82139913,35.32926864,45.3047929,20.88853287,23.80215869,35.45884061,21.06459757,41.28891889,41.41545137,35.95855772,41.40430214,35.99038351,23.590592,19.89300224,35.14554689,46.62892999,47.50300504,17.93892664,41.23079524,35.82436243,40.74876827,43.87675514,36.2058194,18.48918329,18.86969312,35.28644358,20.3591657
43.09310689,18.19288133,35.58745163,17.70653022,40.19471702,20.75059387,41.51385171,18.02330852,35.14944114,17.60960775,44.88995794,17.76567683,40.49041383,34.82999726,43.94829861,43.52048342,36.70542295,46.97584775,40.96251727,17.48806072,19.14718136,39.75588609,37.20403857,41.30129218,42.10132401,19.58599392,19.18913612,18.02881962,17.83424285,37.26191644,17.79177806,21.80672044,94.60917562,202.2172715,31.36808824,66.28640606,39.60231329,44.00786542,22.71893765,35.16194026,35.76636318,17.87538516,23.50784115,20.51423498,17.72822429,19.06115689,40.7093577,39.6698766,85.69108996,31.2807703,32.40044399,80.24606129,67.67178776,23.48175573,43.8758757,23.67968392,35.81229759,35.93086391,36.52710216,45.67114195,109.9150325,72.48303953,67.7469368,44.05443986,35.81777019,35.3455456,45.43345905,20.93138585,23.79238268,35.4766982,21.04356281,41.40008823,41.338468,35.89977339,41.43902631,35.97843075,23.59732593,19.88449684,35.11063298,46.60884232,47.54871507,17.91434183,41.30090092,35.86115757,40.78516519,43.90437381,36.19240708,18.48646271,18.84139443,35.29256836,20.39395799
43.09618441,18.15533804,35.56016003,17.73051475,40.21393446,20.70418142,41.59369943,18.0909375,35.17043763,17.65399825,44.94159766,17.7847634,40.55834955,34.86247934,43.93309408,43.50269452,36.71062032,47.0068922,40.8140705,17.4847488,19.15155828,39.80373668,37.25905452,41.19362332,42.14226802,19.58166922,19.14486366,18.07090207,17.83788744,37.19519545,17.79888783,21.76912101,94.57625487,201.6659505,31.37377333,66.18391178,39.63789214,44.04897293,22.65094189,35.24886124,35.8452542,17.83188079,23.56046523,20.60009624,17.73317316,19.06151394,40.70037406,39.66367836,85.65701012,31.32760764,32.28838916,80.2449337,67.60819466,23.47781815,43.88864778,23.66026024,35.8188581,36.03722448,36.49746626,45.73578444,109.8591681,72.28005573,67.7561561,44.02554749,35.82838478,35.37145143,45.3973325,20.88557386,23.82210426,35.41488026,21.01590755,41.39138541,41.26765424,35.83829914,41.50064915,36.0657957,23.58133341,19.86538785,35.14109354,46.50748029,47.6791346,17.92022385,41.41681713,35.84248955,40.83502398,44.11045395,36.1652395,18.4773587,18.84457228,35.26188258,20.4026219
43.14324725,18.10102809,35.50892921,17.69807159,40.30579515,20.68583544,41.54401605,18.10418821,35.18146276,17.63224169,45.00542906,17.74029484,40.59211185,34.88414402,43.90525834,43.51776234,36.75270456,47.00392957,40.79235374,17.5105532,19.12516664,39.80855527,37.23467709,41.17872748,42.15203072,19.57421773,19.12434711,18.04615616,17.82144688,37.16236025,17.83641567,21.7681988,94.3394933,201.175776,31.3136105,66.13116855,39.62062884,44.18698662,22.63601419,35.2322692,35.76231484,17.82479004,23.55652741,20.67836442,17.75107693,19.03144902,40.76080402,39.69322297,85.78846712,31.37059068,32.29783669,80.25369422,67.67852846,23.41233162,43.84689942,23.66515747,35.83921282,35.73603203,36.53852488,45.86277651,109.8054694,72.22235404,67.74857747,43.97420132,35.87566955,35.39532024,45.39645004,20.90032831,23.79076954,35.28827319,21.06087212,41.36727166,41.33290766,35.85101214,41.47239711,36.10390822,23.5819436,19.91675084,35.14191451,46.39963792,47.84499358,17.95322533,41.49477978,35.81835067,40.88524426,44.10240135,36.04365374,18.48686972,18.82256191,35.33134994,20.38593546
43.10377314,18.10423606,35.56062357,17.68800012,40.3042343,20.69541737,41.61940421,18.1059777,35.20516182,17.66620009,45.20753686,17.76554185,40.65844197,34.93301596,43.9459466,43.36479665,36.75280421,46.88319369,40.78558598,17.52446328,19.11547065,39.79743957,37.22238619,41.20644069,42.18099827,19.56538521,19.09704699,18.06204314,17.81590831,37.10392993,17.8100982,21.83143863,94.19816487,200.4057663,31.27639129,66.04109683,39.65176312,44.16181848,22.68962512,35.22624176,35.63138333,17.83112447,23.53109025,20.68243958,17.70500514,19.03134033,40.73030361,39.61978479,85.6966918,31.43933682,32.28462575,80.21383841,67.53504582,23.42068968,43.88300315,23.62736411,35.93704708,35.7282444,36.61993492,45.78176215,109.7676001,72.32700187,67.78234602,44.10341937,35.85895129,35.35967369,45.46469931,20.98258512,23.71469147,35.2342887,21.01225595,41.30275651,41.30005791,35.86623822,41.49390399,35.97431803,23.67369477,19.9231922,35.20869293,46.50482601,47.86375977,17.98491506,41.48238255,35.85726374,40.96386756,43.98413744,35.99268199,18.48095118,18.89131427,35.37339774,20.37628528
43.11271452,18.12521813,35.60043673,17.67978287,40.3148777,20.68652881,41.84186248,18.0757084,35.1578206,17.67678542,45.21487726,17.71238717,40.62741406,34.89456292,43.88300315,43.3026467,36.74392779,46.89372882,40.73667952,17.56594185,19.11041232,39.88390568,37.17195634,41.21099905,42.30218103,19.55828531,19.10259844,18.08647916,17.77204868,37.07235647,17.76248103,21.83282543,93.89644062,200.2191099,31.20351914,65.93466262,39.62519273,44.25205139,22.67463482,35.14806767,35.5381851,17.8173149,23.5722442,20.67659461,17.65089249,19.07115926,40.65340853,39.73643608,85.46158832,31.40801235,32.29540132,80.30712809,67.4204503,23.4205519,43.9459466,23.64994015,35.73468098,35.71324609,36.68553527,45.743235,109.7944755,72.25585732,67.82948444,44.14133788,35.67618593,35.28126023,45.51001618,20.98023365,23.71398143,35.22756225,20.97370051,41.30005791,41.30275651,35.82660173,41.47918413,35.92049943,23.72654537,19.94646744,35.26553704,46.53217486,47.86624499,17.99464376,41.40658337,35.81597054,41.03282501,44.04194471,36.0013714,18.45648115,18.95677041,35.45947592,20.36443262
43.23351994,18.09591174,35.61625011,17.69085219,40.25757469,20.69747203,41.82149699,18.02921583,35.17450299,17.65963958,45.30862147,17.68373,40.67988751,34.90001763,43.84689942,43.30909626,36.73738441,46.81991486,40.65340853,17.530053,19.13988423,39.92076474,37.19835759,41.16179813,42.26291368,19.60605966,19.059948,18.07430666,17.81025401,37.02976941,17.80422438,21.85712998,93.79763238,200.0803855,31.20844602,65.77048794,39.61028004,44.28206064,22.69166102,35.15348244,35.55232178,17.77796746,23.57053137,20.69327937,17.64871408,19.06544547,40.73667952,39.70762678,85.39502792,31.39192741,32.36370728,80.57966494,67.41017315,23.44345023,43.90525834,23.67523819,35.70838491,35.82407965,36.6920164,45.69360347,109.805754,72.31850416,67.86801312,44.17770314,35.83466431,35.29729849,45.45993372,20.94424825,23.71698983,35.23831661,20.95028565,41.33290766,41.36727166,35.86720379,41.47599513,35.95456733,23.63361723,19.96141552,35.32916475,46.37562165,47.88399107,18.04897287,41.43064987,35.78535134,41.09305903,44.12046222,36.05928919,18.49354702,18.96529026,35.5079241,20.36957919
43.21769931,18.13114912,35.72665008,17.71627691,40.40512823,20.65907587,41.78018144,18.03266415,35.18437207,17.72177754,45.27941725,17.67619187,40.66273207,34.92196735,43.88864778,43.44997733,36.78012695,46.83031906,40.73030361,17.46766502,19.165708,39.93353897,37.02916536,41.2111652,42.25571761,19.58925774,19.01445488,18.06356907,17.80723166,36.94253525,17.77816399,21.8810786,93.74415348,200.3030487,31.16442492,65.7494417,39.61106429,44.18984367,22.64087823,35.28237194,35.48773331,17.78248444,23.55569154,20.72571532,17.65950327,19.06661299,40.78558598,39.66899278,85.48541555,31.35497484,32.29884202,80.54480046,67.36284387,23.51091924,43.93309408,23.69094113,35.64844841,35.72457684,36.74084735,45.73234862,109.5880348,72.26911877,67.73388451,44.07594121,35.88804633,35.25286692,45.46888008,20.93539084,23.6067938,35.34710152,20.94281504,41.26765424,41.39138541,35.89740092,41.47484281,35.89212189,23.4893933,20.02125339,35.35748773,46.43729671,47.77536551,18.07648558,41.32806344,35.81585117,41.22093454,44.09925518,36.12190564,18.45451504,18.92899846,35.4163946,20.42264926
43.18770493,18.04608987,35.82982687,17.72813543,40.43158547,20.62802243,41.74177762,18.02612505,35.09099966,17.74788605,45.34006136,17.64876939,40.72276498,34.89457363,43.8758757,43.41078389,36.93134445,46.89752323,40.76080402,17.40381731,19.16980218,40.02223559,36.90938523,41.13952284,42.22636768,19.51090294,19.02441172,18.12208212,17.77916617,36.95847834,17.78188172,21.89239014,93.77589233,200.3780142,31.16673856,65.82416404,39.66075958,44.2762973,22.65201154,35.21603466,35.56574681,17.7678583,23.56753985,20.70215107,17.70577693,19.10216136,40.79235374,39.73581532,85.55777918,31.31548364,32.34166456,80.65109644,67.24676022,23.59173448,43.94829861,23.61857068,35.62423401,35.75086266,36.68266803,45.73394037,109.1912842,72.24601006,67.75511998,44.09053764,35.99365243,35.21610042,45.38619009,20.86884728,23.62665556,35.35607728,20.96702112,41.338468,41.40008823,35.90347437,41.52106148,35.86698284,23.49086218,20.09465437,35.34484729,46.55293193,47.87802526,18.12737384,41.26953172,35.84384377,41.2442687,43.97021082,35.97633474,18.44835757,18.91016014,35.36286576,20.51049228
43.28110496,18.02721406,35.81987354,17.75663281,40.36669671,20.64445944,41.75381102,18.01454998,35.10900477,17.76116478,45.37606849,17.6652093,40.80782611,34.91450739,43.97436788,43.48675745,36.94555832,47.03845183,40.70037406,17.39581972,19.17348094,40.03531617,36.95826736,41.09114337,42.32076528,19.39982575,18.94217984,18.11861495,17.7721545,36.90953109,17.85211524,21.90614144,93.77170715,200.0329026,31.19890579,65.89270806,39.6606988,44.24402598,22.62603045,35.2268397,35.64142145,17.75708408,23.55521597,20.71951316,17.77283322,19.10401012,40.8140705,39.75891955,85.79781271,31.29529871,32.35202202,80.57162363,67.26205632,23.59865105,43.99315463,23.61648372,35.55529789,35.80041595,36.56816252,45.68345628,109.0094683,72.204319,67.69831299,44.15334094,36.05048231,35.15266496,45.40163274,20.79591823,23.62071828,35.33539176,21.02726333,41.41545137,41.28891889,35.83498666,41.63072616,35.8204676,23.414725,20.07936817,35.33640381,46.39187665,47.96200605,18.16773044,41.20541497,35.79659921,41.21780503,43.97445205,35.9185091,18.45590668,18.89562269,35.34426435,20.48172533
43.31994494,17.97233431,35.8222328,17.73124868,40.3006527,20.70004411,41.70669475,18.01549702,35.12991286,17.75887972,45.43270421,17.69915046,40.7500812,34.85249571,43.95009193,43.44762506,36.94424122,47.12282755,40.7093577,17.42609121,19.19693293,40.06472778,36.84998704,40.99917732,42.22867687,19.38578043,18.9140447,18.1075103,17.7589999,36.95070937,17.89698299,21.88168036,93.65075497,200.1235629,31.16002169,65.95709695,39.51825753,44.23599723,22.57262541,35.24578426,35.67132514,17.7997078,23.59524315,20.75032457,17.75635401,19.11125381,40.96251727,39.78451979,85.9932128,31.24303362,32.33537772,80.56721511,67.36135598,23.64297476,44.03363452,23.59401565,35.57365515,35.94535132,36.40726357,45.66440417,108.8843722,72.25153915,67.78659986,44.12700736,36.1199372,35.1781799,45.51263963,20.79024152,23.59408624,35.33934334,21.10153991,41.49779799,41.25604486,35.82049127,41.6989074,35.77778895,23.41297563,20.05062407,35.35078261,46.48043608,47.97521962,18.19388221,41.24559126,35.79789817,41.23848682,43.91005147,35.97438771,18.45050809,18.87886794,35.34175919,20.48051574
43.36915012,17.92480427,35.70197157,17.70844123,40.25592415,20.6956927,41.80074994,18.023118,35.04766743,17.72979002,45.31519415,17.70018661,40.89396541,34.78722323,44.05939887,43.57468084,36.9569009,47.01458553,40.72952939,17.45462883,19.31425181,40.12545493,36.86587483,40.82456715,42.23829788,19.38392528,18.91623628,18.10754213,17.76125311,36.94964939,17.87549053,21.90739768,93.87120701,200.0503033,31.15243867,65.93707411,39.46213567,44.34974984,22.57528245,35.27370869,35.63908216,17.78544396,23.62706572,20.73619855,17.72313985,19.15055844,40.83663614,39.82883098,86.10682719,31.23684658,32.35130974,80.67409075,67.53537414,23.63836444,44.04500357,23.60365576,35.62342113,35.91599533,36.45366563,45.83360977,109.1261408,72.38040591,67.85723108,44.17267028,36.0946447,35.17627225,45.52816989,20.78904888,23.61777056,35.34897519,21.14092351,41.49182348,41.31815174,35.73297922,41.75903345,35.67836004,23.41823217,20.03281019,35.31181486,46.51920601,48.02226628,18.20241912,41.3239353,35.73400713,41.16753366,43.80893433,36.0302716,18.51453942,18.82653531,35.34721498,20.47536449
43.3763058,17.94069629,35.65157992,17.70728833,40.21234251,20.68363583,41.70747958,18.04232445,35.07772744,17.7608356,45.28627376,17.79368256,40.92567537,34.77773881,43.94838411,43.6177539,36.97234613,46.86922122,40.78146579,17.46027502,19.30929273,40.07284225,36.81955356,40.82859173,42.17567529,19.31211483,18.91851533,18.08644422,17.80139352,37.0995326,17.85564379,21.89200464,93.86174312,200.0633021,31.08219294,65.9445177,39.40058807,44.27448226,22.65298876,35.31181486,35.62077327,17.8070495,23.60913863,20.74695199,17.69649813,19.13683195,40.75750085,39.78993846,85.96532362,31.28104498,32.35607076,80.58669198,67.51203758,23.62524513,44.04336839,23.55568844,35.79134538,35.8320945,36.43269678,45.85625161,108.9471316,72.53567853,67.8656048,44.2186589,35.98112708,35.12955213,45.49734138,20.7970284,23.63579594,35.40637137,21.14199967,41.61877432,41.39494405,35.67836004,41.74075366,35.73297922,23.44405012,20.01613492,35.27370869,46.59542503,48.06976151,18.21196222,41.27367374,35.73575929,41.03285882,43.86442291,36.06671173,18.43296735,18.8294516,35.32869416,20.507515
43.33551212,17.95644145,35.6580802,17.73295759,40.2270071,20.65137825,41.70844699,18.03200514,35.20118206,17.82887819,45.28205231,17.79586901,40.89777433,34.80080132,43.86619243,43.75557051,36.96887042,46.98776521,40.82837894,17.46833539,19.25720945,40.05180646,36.77579621,40.93586594,42.1009559,19.3052076,18.91866471,18.12560177,17.80572668,37.2589778,17.82581816,21.88793408,93.85405797,200.4168493,31.07824982,65.86635052,39.40749371,44.3268099,22.61590463,35.35078261,35.58601572,17.80663143,23.55289524,20.73959207,17.69874951,19.15698752,40.74907065,39.81030406,85.95584718,31.17903691,32.41307665,80.56012192,67.21261492,23.63847715,43.95402573,23.48645958,35.80282102,35.82207439,36.35979032,45.78204199,109.0803472,72.27726131,67.69629509,44.1741334,35.92149646,35.14227004,45.49310326,20.82308144,23.66326372,35.38550702,21.12806019,41.61006783,41.37305761,35.77778895,41.77377406,35.82049127,23.46536975,20.07807595,35.24578426,46.54469837,48.18114962,18.17729447,41.25822012,35.6506412,40.97302141,43.94468816,36.09585723,18.42096637,18.84563552,35.29164985,20.49624313
43.25484886,17.94622496,35.67531008,17.68455748,40.25737165,20.65002896,41.68508766,18.04708078,35.12185983,17.85241018,45.32240877,17.73974523,40.93796322,34.88252918,43.92271267,43.87092791,36.99951053,47.09109682,40.91587669,17.51149983,19.23641127,39.97269463,36.83956174,41.01275452,42.09195757,19.31807194,18.86929322,18.14877961,17.82794617,37.38028098,17.78567317,21.95845246,93.98087388,199.7940023,31.10127037,66.00622723,39.31850721,44.20594261,22.59348654,35.33640381,35.57538311,17.79224655,23.57964857,20.73799757,17.73514247,19.20406973,40.78874898,39.74637948,86.02200458,31.10542368,32.42141813,80.34141317,67.15289552,23.63633926,43.99239372,23.4139729,35.81609077,35.80891143,36.41963965,45.86878174,108.9957852,72.08884081,67.4927506,44.25456918,35.89316019,35.12747245,45.5258603,20.80036344,23.66125348,35.43909402,21.1428797,41.70227661,41.39083473,35.8204676,41.66115294,35.83498666,23.49622902,20.10138921,35.2268397,46.67913172,48.14826408,18.18221258,41.31351137,35.67906383,40.91731358,43.76528696,36.15792517,18.41538408,18.91439566,35.31989053,20.4571154
